@relation 'snake_game-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.instance.Resample-S1-Z80.0-no-replacement-weka.filters.unsupervised.instance.Resample-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R6,8,18-19-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute Head_x numeric
@attribute Head_y numeric
@attribute Food_x numeric
@attribute Food_y numeric
@attribute Score numeric
@attribute Dist_right_border numeric
@attribute Dist_bottom_border numeric
@attribute Dist_body_x1 numeric
@attribute Dist_body_y1 numeric
@attribute Dist_body_x2 numeric
@attribute Dist_body_y2 numeric
@attribute Tail_x numeric
@attribute Tail_y numeric
@attribute Horizontal_weight numeric
@attribute Vertical_weight numeric
@attribute direction {UP,DOWN,LEFT,RIGHT}

@data
0.212766,0.425532,0.23913,0.26087,0.441125,0.787234,0.574468,1,0.5,1,0.5,0.319149,0.255319,0.210021,0.86238,RIGHT
0.553191,0.042553,0.608696,0.043478,0.081547,0.446809,0.957447,1,0.5,1,0.5,0.468085,0.042553,0.09403,0.499946,RIGHT
0.531915,0.404255,0.76087,0.565217,0.939895,0.468085,0.595745,1,0.5,1,0.5,0.744681,0.617021,0.367279,0.070601,RIGHT
0.234043,0.340426,0.23913,0.73913,0.061511,0.765957,0.659574,0.5,1,0.5,1,0.234043,0.297872,0.5,0.838218,DOWN
0.702128,0.170213,0.891304,0.76087,0.726538,0.297872,0.829787,0,0.5,0,0.5,0.808511,0.659574,0.607971,0.078905,LEFT
0.808511,0.361702,0.869565,0.086957,0.254482,0.191489,0.638298,0,0.5,0,0.5,0.893617,0.085106,0.98209,0.855131,LEFT
0.978723,0.340426,0.73913,0.847826,0.167311,0.021277,0.659574,0.5,1,0.75,0.75,0.829787,0.319149,0.105307,0.950975,DOWN
0.340426,0.510638,0.652174,0.5,0.208084,0.659574,0.489362,1,0.5,1,0.5,0.212766,0.382979,0.031573,0.734134,RIGHT
0.446809,0.361702,0.413043,0.521739,0.546924,0.553191,0.638298,0.5,1,0.5,1,0.595745,0.468085,0.381985,0.393744,DOWN
0.978723,0.787234,1,0.26087,0.217575,0.021277,0.212766,1,0.5,1,0.5,0.723404,0.787234,0.031573,0.499946,UP
0.319149,0.340426,0.304348,0.282609,0.052021,0.680851,0.659574,1,0.5,0.75,0.75,0.297872,0.212766,0.05597,0.880502,RIGHT
0.531915,0.787234,1,0.26087,0.224956,0.468085,0.212766,1,0.5,1,0.5,0.510638,0.893617,0.031573,0.187695,RIGHT
0.382979,0.06383,0.608696,0.043478,0.08471,0.617021,0.93617,0.5,0,0.25,0.25,0.446809,0.085106,0.804478,0.09402,UP
0.659574,0.659574,0.173913,0.934783,0.132865,0.340426,0.340426,0.5,1,0.5,1,0.659574,0.531915,0.5,0.934867,DOWN
0.553191,0.787234,0.5,0.717391,0.17891,0.446809,0.212766,1,0.5,1,0.5,0.425532,0.744681,0.048922,0.612703,UP
0.723404,0.212766,0.73913,0.282609,0.674868,0.276596,0.787234,0.5,1,0.5,1,0.744681,0.574468,0.921086,0.467558,DOWN
0.638298,0.553191,0.413043,0.521739,0.540598,0.361702,0.446809,0.5,1,0.75,0.75,0.382979,0.510638,0.01614,0.995554,DOWN
0.382979,0.297872,0.347826,0.26087,0.772935,0.617021,0.702128,0,0.5,0,0.5,0.425532,0.489362,0.997313,0.36802,LEFT
0.382979,0.468085,0.413043,0.521739,0.528647,0.617021,0.531915,0.5,0,0.5,0,0.489362,0.531915,0.842243,0.004338,UP
0.553191,1,0.543478,0.978261,0.065026,0.446809,0,1,0.5,1,0.5,0.382979,1,0.048922,0.499946,RIGHT
0.978723,0.468085,1,0.304348,0.779613,0.021277,0.531915,0.5,0,0.5,0,0.361702,1,0.09403,0.001764,UP
0.234043,0.12766,1,0.521739,0.606678,0.765957,0.87234,0.5,0,0.5,0,0.255319,0.808511,0.514925,0.007462,UP
0.87234,0.787234,1,0.26087,0.219332,0.12766,0.212766,1,0.5,1,0.5,0.617021,0.787234,0.031573,0.499946,RIGHT
0.425532,0.659574,0.391304,0.630435,0.050264,0.574468,0.340426,1,0.5,1,0.5,0.382979,0.659574,0.161691,0.499946,RIGHT
0.361702,0.170213,0.108696,0.108696,0.719859,0.638298,0.829787,0.5,0,0.5,0,0.765957,0.680851,0.845997,0.00407,UP
0.361702,0.531915,0.978261,0.847826,0.169069,0.638298,0.468085,0.5,1,0.5,1,0.212766,0.446809,0.210021,0.97111,DOWN
0.595745,0.085106,0.347826,0.26087,0.740598,0.404255,0.914894,1,0.5,1,0.5,0.808511,0.276596,0.266567,0.134612,RIGHT
0.297872,0.978723,0.086957,1,0.499121,0.702128,0.021277,1,0.5,1,0.5,0.042553,0.595745,0.008907,0.79457,RIGHT
0.595745,0.638298,0.608696,0.021739,0.209139,0.404255,0.361702,0.5,0,0.5,0,0.659574,0.765957,0.652239,0.043279,UP
0.723404,0.680851,0.782609,0.695652,0.08471,0.276596,0.319149,0.5,1,0.5,1,0.723404,0.617021,0.5,0.880502,DOWN
0.680851,0.595745,0.652174,0.652174,0.170475,0.319149,0.404255,0.5,0,0.5,0,0.595745,0.702128,0.297015,0.043279,UP
0.851064,0.042553,0.913043,0.021739,0.863972,0.148936,0.957447,1,0.5,1,0.5,0.957447,0.446809,0.225471,0.084038,RIGHT
0.12766,0.93617,0.369565,0.913043,0.180668,0.87234,0.06383,0,0.5,0,0.5,0.297872,0.93617,0.951078,0.499946,UP
0.276596,0.851064,0.021739,0.630435,0.630228,0.723404,0.148936,0.5,0,0.5,0,0.12766,0.617021,0.03867,0.515322,UP
0.595745,0.617021,0.5,0.152174,0.116344,0.404255,0.382979,1,0.5,1,0.5,0.531915,0.595745,0.09403,0.601428,RIGHT
0.361702,0.276596,0.304348,1,0.314587,0.638298,0.723404,0.5,1,0.5,1,0.404255,0.042553,0.572495,0.97111,DOWN
0.893617,0.212766,0.891304,0.456522,0.059754,0.106383,0.787234,0.5,1,0.5,1,0.893617,0.170213,0.5,0.838218,DOWN
0.680851,0.212766,0.630435,0.152174,0.058348,0.319149,0.787234,0.5,0,0.5,0,0.680851,0.255319,0.5,0.161674,UP
0.382979,0.510638,0.673913,0.5,0.543761,0.617021,0.489362,1,0.5,1,0.5,0.234043,0.765957,0.006634,0.034822,RIGHT
0.446809,0.595745,0.347826,0.456522,0.164148,0.553191,0.404255,0,0.5,0,0.5,0.510638,0.489362,0.951078,0.781839,LEFT
0.638298,0.553191,1,0.565217,0.105448,0.361702,0.446809,1,0.5,1,0.5,0.510638,0.553191,0.065032,0.499946,RIGHT
0.148936,0.659574,0.23913,0.26087,0.466432,0.851064,0.340426,0,0.5,0,0.5,0.489362,0.425532,0.989339,0.952989,UP
0.148936,0.106383,0.26087,0.130435,0.691037,0.851064,0.893617,0,0.5,0,0.5,0.297872,0.170213,0.996186,0.274432,LEFT
0.170213,0.361702,0.108696,0.108696,0.693849,0.829787,0.638298,0,0.5,0,0.5,0.425532,0.085106,0.99593,0.75365,LEFT
0.765957,0.382979,0.608696,0.521739,0.935325,0.234043,0.617021,0.5,0,0.5,0,0.425532,0.829787,0.077115,0.000226,UP
0.531915,0.340426,0.217391,0.347826,0.170475,0.468085,0.659574,0.5,0,0.5,0,0.680851,0.404255,0.822931,0.038666,LEFT
0.765957,0.638298,0.73913,0.282609,0.720562,0.234043,0.361702,0.5,0,0.5,0,0.489362,0.574468,0.165291,0.165273,UP
0.914894,0.553191,0.847826,0.369565,0.222496,0.085106,0.446809,0,0.5,0,0.5,0.851064,0.361702,0.768657,0.917811,LEFT
0.191489,0.702128,0.565217,0.913043,0.392267,0.808511,0.297872,0.5,1,0.5,1,0.191489,0.276596,0.5,0.983192,DOWN
0.723404,0.170213,0.652174,0.195652,0.106503,0.276596,0.829787,0,0.5,0,0.5,0.829787,0.170213,0.922885,0.499946,LEFT
0.680851,0.680851,0.73913,0.652174,0.90123,0.319149,0.319149,1,0.5,1,0.5,0.957447,0.659574,0.395286,0.121403,RIGHT
0.106383,0.404255,0.630435,0.673913,0.292443,0.893617,0.595745,0.5,1,0.5,1,0.234043,0.06383,0.632382,0.985293,DOWN
0.361702,0.446809,0.565217,0.565217,0.472759,0.638298,0.553191,1,0.5,1,0.5,0.042553,0.574468,0.013682,0.351952,RIGHT
0.148936,0.702128,0.304348,1,0.771529,0.851064,0.297872,0.5,1,0.5,1,0.191489,0.297872,0.913488,0.997957,DOWN
0.042553,0.765957,0.23913,0.73913,0.035852,0.957447,0.234043,0,0.5,0,0.5,0.085106,0.765957,0.838309,0.499946,LEFT
0.468085,0.893617,0.673913,0.847826,0.38594,0.531915,0.106383,1,0.5,1,0.5,0.446809,0.617021,0.012836,0.86528,RIGHT
0.93617,0.659574,0.847826,0.630435,0.183831,0.06383,0.340426,0,0.5,0,0.5,0.957447,0.893617,0.973632,0.09402,LEFT
0.680851,0.765957,0.782609,0.782609,0.280844,0.319149,0.234043,1,0.5,1,0.5,0.468085,0.829787,0.028785,0.391216,RIGHT
0.085106,0.723404,0.347826,0.73913,0.101582,0.914894,0.276596,0.5,0,0.5,0,0.085106,0.829787,0.5,0.077106,UP
0.659574,0.489362,0.608696,0.456522,0.314236,0.340426,0.510638,1,0.5,1,0.5,0.531915,0.276596,0.022388,0.798421,RIGHT
0.404255,0.446809,0.304348,0.456522,0.304042,0.595745,0.553191,0.5,1,0.5,1,0.297872,0.148936,0.35199,0.986212,DOWN
1,0.808511,0.826087,0.391304,0.765905,0,0.191489,0.5,1,0.5,1,0.595745,0.957447,0.091554,0.809341,DOWN
0.574468,0.489362,0.73913,0.478261,0.752197,0.425532,0.510638,1,0.5,1,0.5,0.446809,0.914894,0.002894,0.178933,RIGHT
0.255319,0.297872,0.130435,0.23913,0.162742,0.744681,0.702128,0,0.5,0,0.5,0.297872,0.234043,0.956716,0.75365,LEFT
0.978723,0.446809,0.978261,0.826087,0.079086,0.021277,0.553191,0.5,1,0.5,1,0.978723,0.361702,0.5,0.905872,DOWN
0.361702,0.659574,0.391304,0,0.250264,0.638298,0.340426,0.5,0,0.5,0,0.234043,0.829787,0.297015,0.026365,UP
0.468085,0.425532,0.173913,0.434783,0.44007,0.531915,0.574468,0,0.5,0,0.5,0.680851,0.638298,0.988668,0.537532,LEFT
0.617021,0.595745,0.478261,0.565217,0.386643,0.382979,0.404255,1,0.5,1,0.5,0.382979,0.553191,0.013682,0.64794,RIGHT
0.297872,0.446809,0.26087,0,0.201757,0.702128,0.553191,0.5,0,0.5,0,0.297872,0.680851,0.5,0.034822,UP
0.170213,0.212766,0.304348,0.195652,0.521617,0.829787,0.787234,1,0.5,1,0.5,0.297872,0.638298,0.252775,0.04458,RIGHT
0.404255,0.553191,0.347826,0.521739,0.154306,0.595745,0.446809,1,0.5,1,0.5,0.361702,0.765957,0.031573,0.109632,RIGHT
0.446809,0.702128,0.565217,0.565217,0.573989,0.553191,0.297872,0.5,1,0.5,1,0.765957,0.744681,0.910803,0.814056,DOWN
0.489362,0.468085,0.456522,0.586957,0.053076,0.510638,0.531915,0,0.5,0.25,0.75,0.510638,0.446809,0.838309,0.669082,LEFT
0.744681,0.680851,0.021739,0.565217,0.458699,0.255319,0.319149,0.5,0,0.5,0,0.93617,0.914894,0.720636,0.014599,UP
0.87234,0,0.869565,0.043478,0.205975,0.12766,1,1,0.5,1,0.5,0.680851,0.042553,0.034826,0.415378,DOWN
0.510638,0.787234,0.5,0.565217,0.234798,0.489362,0.212766,0.5,0,0.25,0.5,0.531915,0.574468,0.912313,0.690224,UP
1,0.808511,0.913043,0.021739,0.914938,0,0.191489,0.5,0,0.5,0,0.085106,0.829787,0.075728,0.000856,UP
0.340426,0.744681,0.304348,0.826087,0.166608,0.659574,0.255319,0.5,1,0.5,1,0.340426,0.553191,0.5,0.956613,DOWN
0.808511,0.276596,0.782609,0.043478,0.286819,0.191489,0.723404,1,0.5,1,0.5,0.468085,0.468085,0.012055,0.246242,UP
0.404255,0.829787,0.304348,0.913043,0.334271,0.595745,0.170213,0,0.5,0,0.5,0.382979,0.744681,0.894693,0.810029,LEFT
0.510638,0.425532,0.5,0.173913,0.553251,0.489362,0.574468,0.5,0,0.5,0,0.212766,0.808511,0.253958,0.007914,UP
0.382979,0.595745,0.478261,0.565217,0.39051,0.617021,0.404255,1,0.5,1,0.5,0.510638,0.446809,0.5,0.880502,RIGHT
0.319149,0.87234,0.304348,1,0.304042,0.680851,0.12766,0.5,1,0.5,1,0.319149,0.595745,0.5,0.97111,DOWN
0.319149,0.297872,0.543478,0.978261,0.080492,0.680851,0.702128,0.5,1,0.5,1,0.404255,0.212766,0.725539,0.950975,DOWN
0.319149,0.723404,0.73913,0.956522,0.285062,0.680851,0.276596,0,0.5,0,0.5,0.468085,0.829787,0.968427,0.304789,LEFT
0.574468,0.340426,0.565217,1,0.377153,0.425532,0.659574,0.5,1,0.5,1,0.851064,0.06383,0.744982,0.989857,DOWN
0.170213,0.787234,0.152174,0.826087,0.398594,0.829787,0.212766,0.5,1,0.5,1,0.382979,0.851064,0.928172,0.721937,DOWN
0.93617,0.148936,0.586957,0.673913,0.487873,0.06383,0.851064,0.5,1,0.5,1,0.851064,0.553191,0.071828,0.373094,DOWN
0.914894,0.87234,0.608696,0.891304,0.485413,0.085106,0.12766,0,0.5,0,0.5,0.425532,0.787234,0.330846,0.93688,LEFT
0.829787,0.042553,0.347826,0.76087,0.719156,0.170213,0.957447,1,0.5,1,0.5,0.340426,0.595745,0.002687,0.185353,RIGHT
0.021277,0.425532,0.195652,0.826087,0.313533,0.978723,0.574468,0.5,1,0.5,1,0.042553,0,0.523067,0.98429,DOWN
0.723404,0.319149,0.717391,0.23913,0.323374,0.276596,0.680851,1,0.5,0.75,0.75,0.574468,0.148936,0.024254,0.943928,RIGHT
0.446809,0.93617,0.934783,0.934783,0.159578,0.553191,0.06383,1,0.5,1,0.5,0.319149,0.87234,0.043284,0.652168,RIGHT
0.361702,0.617021,0.565217,0.565217,0.550088,0.638298,0.382979,0.5,1,0.5,1,0.574468,0.595745,0.910803,0.995272,RIGHT
0.829787,0.191489,0.326087,0.434783,0.165905,0.170213,0.808511,0.5,1,0.5,1,0.765957,0.085106,0.330846,0.950975,DOWN
0.744681,0.553191,0.934783,0.586957,0.565905,0.255319,0.446809,1,0.5,1,0.5,0.468085,0.170213,0.008395,0.817076,RIGHT
0.361702,0.765957,0.804348,0.108696,0.278735,0.638298,0.234043,1,0.5,1,0.5,0.106383,0.723404,0.026368,0.5676,RIGHT
0.510638,0.319149,0.456522,0.586957,0.055888,0.489362,0.680851,0.5,1,0.5,1,0.510638,0.276596,0.5,0.838218,DOWN
0.510638,0.723404,0.695652,0.804348,0.221441,0.489362,0.276596,1,0.5,1,0.5,0.574468,0.829787,0.304822,0.109632,RIGHT
0.553191,0.297872,0.282609,0.304348,0.600351,0.446809,0.702128,0,0.5,0,0.5,0.638298,0.085106,0.991093,0.581786,LEFT
0.617021,0.234043,0.608696,0.021739,0.202109,0.382979,0.765957,1,0.5,0.75,0.25,0.595745,0.404255,0.043284,0.09402,RIGHT
0.06383,0.808511,0.065217,0.978261,0.081898,0.93617,0.191489,0.5,1,0.5,1,0.042553,0.744681,0.398507,0.905872,DOWN
0.553191,0.680851,0.347826,0.673913,0.180668,0.446809,0.319149,0.5,0,0.5,0,0.382979,0.723404,0.130936,0.038666,UP
0.553191,0.595745,0.673913,0.565217,0.05413,0.446809,0.404255,0,0.5,0,0.5,0.595745,0.595745,0.838309,0.499946,LEFT
0.765957,0.276596,0.847826,0.413043,0.532865,0.234043,0.723404,1,0.5,1,0.5,0.446809,0.744681,0.005892,0.072655,RIGHT
0.276596,0.87234,0.891304,0.021739,0.277329,0.723404,0.12766,0.5,0,0.5,0,0.468085,0.787234,0.931343,0.296983,UP
0.276596,0.425532,0.152174,0.673913,0.089279,0.723404,0.574468,0,0.5,0,0.5,0.425532,0.425532,0.94403,0.499946,LEFT
0.574468,0.957447,0.521739,0.804348,0.236555,0.425532,0.042553,1,0.5,1,0.5,0.489362,0.723404,0.024254,0.848789,UP
0.723404,0.829787,0.913043,0.73913,0.225308,0.276596,0.170213,0.5,1,0.5,1,0.680851,0.531915,0.440299,0.977506,DOWN
0.021277,0.531915,0.652174,0.456522,0.13638,0.978723,0.468085,0.5,1,0.5,1,0.021277,0.404255,0.5,0.934867,RIGHT
0.489362,0.361702,0.347826,0.521739,0.147627,0.510638,0.638298,0,0.5,0,0.5,0.553191,0.553191,0.968427,0.148663,LEFT
0.93617,0.659574,0.782609,0.652174,0.011951,0.06383,0.340426,0.5,0,0.75,0.25,0.851064,0.680851,0.161691,0.077106,UP
0.531915,0.574468,0.978261,0.521739,0.403163,0.468085,0.425532,0,0.5,0,0.5,0.702128,0.808511,0.984396,0.223178,LEFT
0.702128,0.404255,0.478261,0.347826,0.348682,0.297872,0.595745,0,0.5,0.25,0.75,0.851064,0.212766,0.977612,0.947659,LEFT
0.595745,0.106383,0.891304,0.195652,0.283656,0.404255,0.893617,0,0.5,0,0.5,0.851064,0.234043,0.987164,0.317279,LEFT
0.574468,0.914894,0,0.891304,0.405975,0.425532,0.085106,1,0.5,1,0.5,0.595745,0.702128,0.223202,0.938162,RIGHT
0.851064,0.12766,0.869565,0.086957,0.262566,0.148936,0.87234,0.5,0,0.5,0,0.914894,0.340426,0.652239,0.017908,UP
0.489362,0.319149,0.5,0.152174,0.10826,0.510638,0.680851,0.5,0,0.5,0,0.489362,0.404255,0.5,0.09402,UP
0.382979,0.808511,0.217391,0.23913,0.584886,0.617021,0.191489,0,0.5,0,0.5,0.93617,0.680851,0.992085,0.592202,LEFT
0.404255,0.510638,0.413043,0.586957,0.067838,0.595745,0.489362,1,0.5,1,0.5,0.276596,0.510638,0.065032,0.499946,DOWN
0.361702,0.638298,0.652174,0.652174,0.178559,0.638298,0.361702,0.5,1,0.5,1,0.361702,0.446809,0.5,0.956613,DOWN
0.468085,0.787234,0.478261,0.565217,0.410545,0.531915,0.212766,0.5,0,0.5,0,0.638298,0.553191,0.94403,0.75365,UP
0.723404,0.446809,0.695652,0.413043,0.310018,0.276596,0.553191,0.5,1,0.5,1,0.680851,0.085106,0.144776,0.981983,DOWN
0.595745,0.659574,0.608696,0.021739,0.20949,0.404255,0.340426,0.5,0,0.5,0,0.680851,0.765957,0.702985,0.043279,UP
0.06383,0.276596,0.043478,0.347826,0.059051,0.93617,0.723404,0.5,1,0.5,1,0.06383,0.234043,0.5,0.838218,DOWN
0.212766,0.914894,0.5,0.173913,0.566257,0.787234,0.085106,0.5,0,0.5,0,0.702128,0.893617,0.945952,0.054042,UP
0.702128,0.723404,0.065217,0.978261,0.102285,0.297872,0.276596,0,0.5,0,0.5,0.787234,0.723404,0.90597,0.499946,LEFT
0.531915,0.829787,0.5,0.565217,0.235852,0.468085,0.170213,0.5,1,0.5,1,0.489362,0.553191,0.436567,0.975641,LEFT
0.170213,0.787234,0.021739,0.217391,0.292794,0.829787,0.212766,0,0.5,0,0.5,0.468085,0.787234,0.973632,0.499946,LEFT
0.702128,0.446809,0.217391,0.347826,0.175044,0.297872,0.553191,0.5,0,0.5,0,0.723404,0.638298,0.546133,0.038666,UP
0.510638,0.595745,0.478261,0.565217,0.415817,0.489362,0.404255,0.5,1,0.5,1,0.851064,0.446809,0.94403,0.986212,DOWN
0.574468,0.531915,0.521739,0.521739,0.96239,0.425532,0.468085,0,0.5,0,0.5,0.12766,0.638298,0.643907,0.431787,LEFT
0.829787,0.148936,0.934783,0.804348,0.456591,0.170213,0.851064,1,0.5,1,0.5,0.382979,0.148936,0.015604,0.499946,RIGHT
0.361702,0.574468,0.869565,0.043478,0.437258,0.638298,0.425532,0.5,0,0.5,0,0.212766,0.425532,0.048922,0.443567,UP
0.638298,0.617021,0.826087,0.391304,0.723726,0.361702,0.382979,1,0.5,1,0.5,0.978723,0.489362,0.537132,0.945475,RIGHT
0.744681,0.489362,1,0.065217,0.682601,0.255319,0.510638,0,0.5,0,0.5,0.957447,0.319149,0.995086,0.858844,LEFT
0.787234,0.765957,0.630435,0.673913,0.248506,0.212766,0.234043,0.5,1,0.5,1,0.617021,0.851064,0.124919,0.786742,DOWN
0.765957,0.851064,0.782609,0.782609,0.278032,0.234043,0.148936,0.5,1,0.5,1,0.574468,0.765957,0.173774,0.97111,DOWN
0.425532,0.723404,0.391304,0.5,0.657996,0.574468,0.276596,0,0.5,0,0.5,0.978723,0.893617,0.992964,0.253491,LEFT
0.191489,0.574468,0.586957,0.956522,0.706151,0.808511,0.425532,1,0.5,1,0.5,0.744681,0.680851,0.698572,0.036661,RIGHT
0.702128,0.148936,0.695652,0.413043,0.063972,0.297872,0.851064,0.5,1,0.5,1,0.702128,0.106383,0.5,0.838218,DOWN
0.468085,0.191489,0.608696,0.434783,0.715641,0.531915,0.808511,0.5,0,0.5,0,0.382979,0.680851,0.742198,0.00407,UP
0.148936,0.340426,0.130435,0.282609,0.327241,0.851064,0.659574,0.5,0,0.5,0,0.021277,0.297872,0.152788,0.152772,UP
0.404255,0.042553,0.086957,0.434783,0.580668,0.595745,0.957447,0,0.5,0,0.5,0.510638,0.638298,0.992537,0.082081,LEFT
0.404255,0.404255,0.23913,0.695652,0.594376,0.595745,0.595745,0.5,0,0.5,0,0.829787,0.510638,0.87392,0.005891,UP
0.574468,0.702128,0.565217,0.413043,0.272056,0.425532,0.297872,0,0.5,0.25,0.75,0.574468,0.404255,0.947761,0.947659,UP
0.851064,0.638298,0.847826,0.413043,0.522671,0.148936,0.361702,1,0.5,0.5,0.25,0.659574,0.340426,0.059309,0.767003,UP
0.893617,0.851064,0.869565,0.826087,0.253076,0.106383,0.148936,0,0.5,0,0.5,0.978723,0.510638,0.983298,0.886543,LEFT
0.93617,0.574468,0.826087,0.391304,0.745518,0.06383,0.425532,0.5,1,0.5,1,0.659574,0.851064,0.091554,0.48757,DOWN
0.212766,0.06383,0.23913,0.456522,0.249209,0.787234,0.93617,0.5,1,0.25,0.75,0.404255,0.042553,0.915197,0.961226,DOWN
0.617021,0.085106,0.73913,0.282609,0.70123,0.382979,0.914894,0,0.5,0,0.5,0.723404,0.489362,0.996665,0.176069,DOWN
0.957447,0.93617,0.978261,0.934783,0.164499,0.042553,0.06383,0.5,0,0.5,0,0.765957,0.978723,0.119403,0.034822,UP
0.595745,0.446809,0.108696,0.108696,0.728295,0.404255,0.553191,0,0.5,0,0.5,0.851064,0.255319,0.99593,0.29237,LEFT
0.638298,0.595745,0.586957,0.021739,0.820387,0.361702,0.404255,0.5,0,0.5,0,0.93617,0.553191,0.822931,0.047892,UP
0.553191,0.404255,0.521739,0.217391,0.103691,0.446809,0.595745,0.5,0,0.5,0,0.553191,0.489362,0.5,0.09402,UP
0.361702,0.319149,0.521739,0.282609,0.177153,0.638298,0.680851,1,0.5,1,0.5,0.404255,0.276596,0.330846,0.838218,RIGHT
0.276596,0.617021,0.391304,0.608696,0.016872,0.723404,0.382979,0.5,1,0.25,0.75,0.340426,0.595745,0.804478,0.905872,DOWN
0.340426,0.085106,0.347826,0.26087,0.744815,0.659574,0.914894,1,0.5,0.75,0.25,0.744681,0.085106,0.763881,0.053427,RIGHT
0.595745,0.404255,0.217391,0.347826,0.172583,0.404255,0.595745,0,0.5,0,0.5,0.702128,0.510638,0.96133,0.269306,LEFT
0.319149,0.914894,0.304348,1,0.303339,0.680851,0.085106,0.5,1,0.5,1,0.319149,0.638298,0.5,0.97111,DOWN
0.851064,0.702128,0.326087,0.804348,0.262214,0.148936,0.297872,0,0.5,0,0.5,0.914894,0.87234,0.97927,0.189863,LEFT
0.851064,0.553191,0.847826,0.630435,0.170826,0.148936,0.446809,0,0.5,0,0.5,0.87234,0.319149,0.973632,0.905872,DOWN
0.87234,0.276596,0.478261,0.021739,0.295255,0.12766,0.723404,0.5,0,0.5,0,0.808511,0.468085,0.382893,0.031569,UP
0.638298,0.638298,0.695652,0.630435,0.463972,0.361702,0.361702,1,0.5,1,0.5,0.659574,0.87234,0.062532,0.15001,RIGHT
0.382979,0.553191,0.065217,0.23913,0.733568,0.617021,0.446809,0,0.5,0,0.5,0.808511,0.489362,0.997704,0.246242,LEFT
0.617021,0.425532,0.913043,0.413043,0.713533,0.382979,0.574468,1,0.5,1,0.5,0.12766,0.12766,0.005892,0.686886,RIGHT
0.723404,0.638298,0.717391,0.695652,0.19297,0.276596,0.361702,0.5,1,1,0.5,0.680851,0.702128,0.182836,0.75365,DOWN
0.638298,0.680851,0.565217,0.565217,0.540949,0.361702,0.319149,0.5,1,0.5,1,0.531915,0.468085,0.101279,0.995272,DOWN
0.361702,0.085106,0.326087,0.065217,0.288225,0.638298,0.914894,0,0.5,0,0.5,0.659574,0.106383,0.975746,0.277955,LEFT
0.170213,0.553191,0.586957,0.586957,0.10123,0.829787,0.446809,0.5,1,0.5,1,0.170213,0.468085,0.5,0.905872,DOWN
0.319149,0.255319,0.130435,0.652174,0.322671,0.680851,0.744681,0,0.5,0,0.5,0.404255,0.06383,0.975746,0.817076,LEFT
0.425532,0.553191,0.478261,0.565217,0.395431,0.574468,0.446809,0,0.5,0,0.5,0.468085,0.361702,0.986318,0.901644,LEFT
0.12766,0.829787,0.456522,0.847826,0.142004,0.87234,0.170213,1,0.5,1,0.5,0.085106,0.93617,0.05597,0.182816,RIGHT
0.489362,0.255319,0.717391,0.23913,0.347979,0.510638,0.744681,0.5,0,0.5,0,0.276596,0.361702,0.182836,0.024251,UP
0.723404,0.553191,1,0.565217,0.104042,0.276596,0.446809,1,0.5,1,0.5,0.595745,0.553191,0.065032,0.499946,RIGHT
0.765957,0.744681,0.782609,0.652174,0.006327,0.234043,0.255319,0.5,1,0.5,1,0.765957,0.638298,0.5,0.922786,DOWN
0.617021,0.446809,0.652174,0.478261,0.011951,0.382979,0.553191,1,0.5,1,0.5,0.574468,0.446809,0.161691,0.499946,RIGHT
0.382979,0.659574,0.391304,0.630435,0.050967,0.617021,0.340426,0.5,1,0.5,1,0.382979,0.617021,0.5,0.838218,RIGHT
1,0.106383,0.913043,0.282609,0.083304,0,0.893617,0.5,1,0.75,0.75,0.957447,0.085106,0.246269,0.880502,DOWN
0.765957,0.595745,0.76087,0.565217,0.903339,0.234043,0.404255,1,0.5,1,0.5,0.531915,0.744681,0.000345,0.234533,UP
0.319149,0.787234,0.23913,0.73913,0.026714,0.680851,0.212766,1,0.5,1,0.5,0.276596,0.787234,0.161691,0.499946,RIGHT
0.914894,0.595745,0.521739,0.717391,0.414411,0.085106,0.404255,0.5,1,0.5,1,0.829787,0.170213,0.418806,0.987058,DOWN
0.702128,0.468085,0.891304,0.76087,0.715993,0.297872,0.531915,1,0.5,1,0.5,0.851064,0.361702,0.359638,0.910191,RIGHT
0.12766,0.255319,0.130435,0.043478,0.264675,0.87234,0.744681,0.5,0,0.5,0,0.170213,0.191489,0.826226,0.282486,UP
0.255319,0.319149,0.869565,0.326087,0.273814,0.744681,0.680851,1,0.5,0.75,0.25,0.234043,0.680851,0.019246,0.045949,RIGHT
0.382979,0.446809,0.369565,0.347826,0.501933,0.617021,0.553191,0.5,0,0.5,0,0.425532,0.340426,0.91791,0.410403,UP
0.255319,0.425532,0.152174,0.673913,0.088928,0.744681,0.574468,0,0.5,0,0.5,0.404255,0.425532,0.94403,0.499946,LEFT
0.723404,0.021277,0.891304,0.021739,0.255888,0.276596,0.978723,1,0.5,1,0.5,0.382979,0.085106,0.01791,0.296983,RIGHT
0.510638,0.978723,0.978261,0.978261,0.643585,0.489362,0.021277,1,0.5,1,0.5,0,0.787234,0.007463,0.63426,RIGHT
0.574468,0.702128,0.586957,0.956522,0.697715,0.425532,0.297872,0.5,1,0.5,1,0.340426,0.744681,0.06976,0.720558,DOWN
