@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,8,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,473,492,0,49.015544,50.984456,0,0.311879,0.271421,0.367763,72.406104,84.947748,1929.185764,1342.768117,586.417647,1.999156,1.39147,0.607687,685.600333,0.710467,35.538326,0,0,0,0,1,735,1,230,?,0,?,?,0.662585,0.316804,0.490155,0.17913,0.82087,0.509845,?,0.490155,?,?,0.728397,0.467187,?,0.490155,0.021,0.001,0.015625,0,15.625,0,3894,2339830,262343,96.891192,68.80829,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,8,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,478,487,0,49.533679,50.466321,0,0.319621,0.267044,0.363708,71.236599,84.008662,1929.304852,1291.539269,637.765583,1.99928,1.338383,0.660897,705.965675,0.731571,36.591712,0,0,0,0,1,734,1,231,?,0,?,?,0.6703,0.323077,0.495337,0.176374,0.823626,0.504663,?,0.495337,?,?,0.738296,0.47701,?,0.495337,0.02,0,0.015625,0,15.625,0,3894,2339830,262343,98.238342,68.523316,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,8,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,474,491,0,49.119171,50.880829,0,0.314044,0.269104,0.367865,71.786172,84.96893,1929.304852,1331.217462,598.087391,1.99928,1.3795,0.61978,695.529206,0.720756,36.050767,0,0,0,0,1,734,1,231,?,0,?,?,0.673025,0.324895,0.491192,0.177782,0.822218,0.508808,?,0.491192,?,?,0.732726,0.466882,?,0.491192,0.02,0,0.03125,0,31.25,0,3894,2339830,262343,97.305699,68.419689,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,8,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,465,500,0,48.186528,51.813472,0,0.301431,0.271661,0.368608,72.468128,85.140597,1929.304852,1347.771438,581.533414,1.99928,1.396654,0.602625,684.405942,0.709229,35.474225,0,0,0,0,1,734,1,231,?,0,?,?,0.664169,0.319061,0.481865,0.181078,0.818922,0.518135,?,0.481865,?,?,0.727596,0.465,?,0.481865,0.02,0.001,0.015625,0,15.625,0,3894,2339830,262343,97.409326,68.756477,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,8,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,473,492,0,49.015544,50.984456,0,0.311939,0.269102,0.367862,71.786926,84.969992,1929.222008,1330.389552,598.832456,1.999194,1.378642,0.620552,695.513134,0.720739,36.051482,0,0,0,0,1,734,1,231,?,0,?,?,0.673025,0.324895,0.490155,0.179067,0.820933,0.509845,?,0.490155,?,?,0.732709,0.466867,?,0.490155,0.022,0,0.015625,0,15.625,0,3894,2339830,262343,97.512953,68.419689,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,8,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,469,496,0,48.601036,51.398964,0,0.306309,0.270946,0.368485,72.278824,85.113727,1929.222008,1343.59432,585.627688,1.999194,1.392326,0.606868,687.425711,0.712358,35.632276,0,0,0,0,1,734,1,231,?,0,?,?,0.666894,0.320833,0.48601,0.180556,0.819444,0.51399,?,0.48601,?,?,0.728972,0.465255,?,0.48601,0.023,0.001,0.015625,0,15.625,0,3894,2339830,262343,97.305699,68.65285,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,8,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,472,493,0,48.911917,51.088083,0,0.310512,0.269493,0.366748,71.891235,84.712628,1929.222008,1324.155265,605.066742,1.999194,1.372182,0.627012,694.301591,0.719484,35.988683,0,0,0,0,1,734,1,231,?,0,?,?,0.668256,0.321727,0.489119,0.179471,0.820529,0.510881,?,0.489119,?,?,0.732417,0.469522,?,0.489119,0.019,0.001,0.03125,0,31.25,0,3894,2339830,262343,97.720207,68.601036,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,9,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,470,496,0,48.654244,51.345756,0,0.307305,0.270082,0.368807,72.047913,85.18761,1931.249555,1342.428183,588.821372,1.999223,1.389677,0.609546,691.685744,0.716031,35.815451,0,0,0,0,1,735,1,231,?,0,?,?,0.671429,0.323529,0.486542,0.180085,0.819915,0.513458,?,0.486542,?,?,0.730454,0.464504,?,0.486542,0.025,0,0.015625,0,15.625,0,3894,2339561,262612,97.412008,68.478261,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,9,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,471,495,0,48.757764,51.242236,0,0.308717,0.268842,0.367892,71.717189,84.976249,1931.249555,1329.652826,601.59673,1.999223,1.376452,0.622771,697.350511,0.721895,36.108773,0,0,0,0,1,735,1,231,?,0,?,?,0.67415,0.325352,0.487578,0.179714,0.820286,0.512422,?,0.487578,?,?,0.733167,0.466815,?,0.487578,0.02,0.001,0.015625,0,15.625,0,3894,2339561,262612,97.826087,68.374741,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,9,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,470,496,0,48.654244,51.345756,0,0.307043,0.270463,0.368655,72.150832,85.154563,1931.152142,1344.924574,586.227567,1.999122,1.392261,0.606861,690.121086,0.714411,35.736236,0,0,0,0,1,736,1,230,?,0,?,?,0.669158,0.320781,0.486542,0.180138,0.819862,0.513458,?,0.486542,?,?,0.729891,0.464954,?,0.486542,0.021,0,0.03125,0,31.25,0,3894,2339561,262612,97.308489,68.555901,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,9,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,473,492,0,49.015544,50.984456,0,0.311895,0.270729,0.36767,72.221477,84.926165,1929.185764,1337.982443,591.203321,1.999156,1.38651,0.612646,688.592461,0.713567,35.693424,0,0,0,0,1,735,1,230,?,0,?,?,0.665306,0.31856,0.490155,0.179114,0.820886,0.509845,?,0.490155,?,?,0.729728,0.467322,?,0.490155,0.02,0,0.015625,0,15.625,0,3894,2339830,262343,97.098446,68.704663,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,9,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,484,481,0,50.15544,49.84456,0,0.327319,0.265685,0.362337,70.875206,83.693799,1929.222008,1276.459861,652.762147,1.999194,1.322756,0.676437,712.229084,0.738061,36.917943,0,0,0,0,1,734,1,231,?,0,?,?,0.672343,0.324438,0.501554,0.175115,0.824885,0.498446,?,0.501554,?,?,0.741425,0.480415,?,0.501554,0.02,0.001,0.015625,0,15.625,0,3894,2339830,262343,98.341969,68.445596,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,9,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,475,490,0,49.222798,50.777202,0,0.314712,0.267945,0.36461,71.478307,84.218863,1929.222008,1301.69069,627.531317,1.999194,1.348902,0.650292,701.748505,0.727201,36.374689,0,0,0,0,1,734,1,231,?,0,?,?,0.668937,0.322176,0.492228,0.178393,0.821607,0.507772,?,0.492228,?,?,0.736212,0.474812,?,0.492228,0.021,0,0.015625,0,15.625,0,3894,2339830,262343,98.238342,68.57513,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,9,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,471,494,0,48.80829,51.19171,0,0.30913,0.269903,0.368352,72.000511,85.083019,1929.222008,1337.543628,591.67838,1.999194,1.386056,0.613138,691.915705,0.717011,35.865012,0,0,0,0,1,734,1,231,?,0,?,?,0.670981,0.323529,0.488083,0.179804,0.820196,0.511917,?,0.488083,?,?,0.730998,0.465625,?,0.488083,0.021,0,0.015625,0,15.625,0,3894,2339830,262343,97.409326,68.497409,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,9,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,470,495,0,48.704663,51.295337,0,0.308414,0.270984,0.367336,72.287591,84.846787,1929.304852,1336.288298,593.016554,1.99928,1.384755,0.614525,687.753596,0.712698,35.647741,0,0,0,0,1,734,1,231,?,0,?,?,0.663488,0.318621,0.487047,0.179278,0.820722,0.512953,?,0.487047,?,?,0.729381,0.468145,?,0.487047,0.022,0.001,0.03125,0,31.25,0,3894,2339830,262343,97.305699,68.782383,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,9,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,470,495,0,48.704663,51.295337,0,0.308435,0.270053,0.367605,72.039144,84.908803,1929.304852,1332.925351,596.379501,1.99928,1.38127,0.61801,691.623179,0.716708,35.84831,0,0,0,0,1,734,1,231,?,0,?,?,0.668256,0.321727,0.487047,0.179255,0.820745,0.512953,?,0.487047,?,?,0.731029,0.467409,?,0.487047,0.019,0.001,0.015625,0,15.625,0,3894,2339830,262343,97.512953,68.601036,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,9,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,466,499,0,48.290155,51.709845,0,0.30281,0.273233,0.369564,72.887631,85.361264,1929.304852,1363.879294,565.425558,1.99928,1.413346,0.585933,677.292446,0.701857,35.105517,0,0,0,0,1,734,1,231,?,0,?,?,0.660082,0.316438,0.482902,0.180728,0.819272,0.517098,?,0.482902,?,?,0.724239,0.462706,?,0.482902,0.02,0,0.015625,0,15.625,0,3894,2339830,262343,96.683938,68.911917,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,10,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,471,495,0,48.757764,51.242236,0,0.308709,0.268644,0.367094,71.664127,84.791835,1931.249555,1322.933799,608.315756,1.999223,1.369497,0.629726,698.523626,0.723109,36.169516,0,0,0,0,1,735,1,231,?,0,?,?,0.672789,0.324438,0.487578,0.17973,0.82027,0.512422,?,0.487578,?,?,0.733869,0.468725,?,0.487578,0.021,0,0.015625,0,15.625,0,3894,2339561,262612,98.033126,68.426501,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,10,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,482,484,0,49.89648,50.10352,0,0.324059,0.266113,0.362446,70.98918,83.718222,1931.249555,1279.608412,651.641143,1.999223,1.324646,0.674577,711.101161,0.73613,36.820781,0,0,0,0,1,735,1,231,?,0,?,?,0.670748,0.323077,0.498965,0.175787,0.824213,0.501035,?,0.498965,?,?,0.740541,0.480118,?,0.498965,0.02,0,0.015625,0,15.625,0,3894,2339561,262612,98.447205,68.504141,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,10,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8687,966,462,504,0,47.826087,52.173913,0,0.296108,0.272805,0.371488,72.774238,85.806853,1931.249555,1374.602278,556.647277,1.999223,1.422984,0.576239,679.052348,0.702953,35.161295,0,0,0,0,1,735,1,231,?,0,?,?,0.667347,0.320833,0.478261,0.182993,0.817007,0.521739,?,0.478261,?,?,0.724246,0.45794,?,0.478261,0.02,0,0.015625,0,15.625,0,3894,2339561,262612,96.99793,68.63354,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,10,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,480,485,0,49.740933,50.259067,0,0.322415,0.267037,0.363697,71.234731,84.006124,1929.304852,1292.131657,637.173195,1.99928,1.338997,0.660283,705.978445,0.731584,36.592374,0,0,0,0,1,734,1,231,?,0,?,?,0.6703,0.323077,0.497409,0.175649,0.824351,0.502591,?,0.497409,?,?,0.738321,0.477058,?,0.497409,0.02,0,0.015625,0,15.625,0,3894,2339830,262343,98.031088,68.523316,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,10,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,477,488,0,49.430052,50.569948,0,0.318212,0.268283,0.364643,71.567117,84.22473,1929.304852,1304.507629,624.797223,1.99928,1.351821,0.647458,700.30374,0.725703,36.298242,0,0,0,0,1,734,1,231,?,0,?,?,0.667575,0.32128,0.494301,0.176742,0.823258,0.505699,?,0.494301,?,?,0.73558,0.474754,?,0.494301,0.027,0.001,0.015625,0,15.625,0,3894,2339830,262343,97.823834,68.626943,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,10,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,470,495,0,48.704663,51.295337,0,0.308176,0.271224,0.367944,72.353165,84.989115,1929.207438,1343.541287,585.666152,1.999179,1.392271,0.606908,686.482354,0.711381,35.583646,0,0,0,0,1,735,1,230,?,0,?,?,0.663946,0.31768,0.487047,0.1793,0.8207,0.512953,?,0.487047,?,?,0.728792,0.466772,?,0.487047,0.02,0,0.015625,0,15.625,0,3894,2339830,262343,97.098446,68.756477,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,10,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,473,492,0,49.015544,50.984456,0,0.311947,0.269307,0.368669,71.842155,85.15705,1929.185764,1337.499818,591.685947,1.999156,1.38601,0.613146,694.270078,0.719451,35.987726,0,0,0,0,1,735,1,230,?,0,?,?,0.67415,0.324401,0.490155,0.179052,0.820948,0.509845,?,0.490155,?,?,0.731999,0.464989,?,0.490155,0.023,0,0.015625,0,15.625,0,3894,2339830,262343,97.305699,68.367876,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,10,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,465,500,0,48.186528,51.813472,0,0.300727,0.272927,0.372217,72.807199,85.975794,1929.222008,1380.570912,548.651096,1.999194,1.430643,0.56855,677.507289,0.70208,35.118161,0,0,0,0,1,734,1,231,?,0,?,?,0.668937,0.322176,0.481865,0.181966,0.818034,0.518135,?,0.481865,?,?,0.723758,0.456267,?,0.481865,0.02,0,0.03125,0,31.25,0,3894,2339830,262343,96.476684,68.57513,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,10,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,472,493,0,48.911917,51.088083,0,0.310465,0.270467,0.365347,72.150996,84.389067,1929.222008,1320.102398,609.11961,1.999194,1.367982,0.631212,690.71467,0.715766,35.802757,0,0,0,0,1,734,1,231,?,0,?,?,0.660082,0.316438,0.489119,0.179533,0.820467,0.510881,?,0.489119,?,?,0.731159,0.47334,?,0.489119,0.02,0,0.03125,0,31.25,0,3894,2339830,262343,97.720207,68.911917,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,10,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-1178107808933117974,20250328.1801,8688,965,468,497,0,48.497409,51.502591,0,0.304918,0.271155,0.369288,72.334578,85.299232,1929.222008,1350.203449,579.018558,1.999194,1.399175,0.600019,686.22055,0.711109,35.569807,0,0,0,0,1,734,1,231,?,0,?,?,0.668256,0.321727,0.484974,0.180904,0.819096,0.515026,?,0.484974,?,?,0.728256,0.463301,?,0.484974,0.02,0.001,0.015625,0,15.625,0,3894,2339830,262343,97.202073,68.601036,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,1,1,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,470,496,0,48.654244,51.345756,0,0.307237,0.272186,0.367914,72.609041,84.981421,1931.249555,1348.052229,583.197326,1.999223,1.395499,0.603724,683.053672,0.707095,35.368483,0,0,0,0,1,735,1,231,?,0,?,?,0.659864,0.316005,0.486542,0.180163,0.819837,0.513458,?,0.486542,?,?,0.726847,0.466819,?,0.486542,0.016,0.001,0.03125,0,31.25,0,3103,2339561,262612,96.99793,68.918219,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,1,2,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,471,495,0,48.757764,51.242236,0,0.308677,0.270563,0.36808,72.176162,85.019782,1931.249555,1340.086152,591.163404,1.999223,1.387253,0.61197,689.909337,0.714192,35.723469,0,0,0,0,1,735,1,231,?,0,?,?,0.667347,0.320833,0.487578,0.179753,0.820247,0.512422,?,0.487578,?,?,0.729838,0.466216,?,0.487578,0.017,0.001,0.015625,0.015625,15.625,15.625,3103,2339561,262612,97.308489,68.63354,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,1,3,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,480,486,0,49.689441,50.310559,0,0.321266,0.266664,0.363301,71.136107,83.915789,1931.249555,1287.895197,643.354358,1.999223,1.333225,0.665998,708.420172,0.733354,36.681959,0,0,0,0,1,735,1,231,?,0,?,?,0.670748,0.323077,0.496894,0.176506,0.823494,0.503106,?,0.496894,?,?,0.739147,0.477988,?,0.496894,0.021,0.001,0.03125,0,31.25,0,3103,2339561,262612,98.343685,68.504141,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,1,4,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,480,485,0,49.740933,50.259067,0,0.321705,0.267926,0.364581,71.473221,84.212,1929.222008,1302.98179,626.240218,1.999194,1.35024,0.648954,701.784346,0.727238,36.376547,0,0,0,0,1,734,1,231,?,0,?,?,0.668937,0.322176,0.497409,0.176572,0.823428,0.502591,?,0.497409,?,?,0.736284,0.474934,?,0.497409,0.017,0.001,0.015625,0,15.625,0,3103,2339830,262343,97.720207,68.57513,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,1,5,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,473,492,0,49.015544,50.984456,0,0.311907,0.269387,0.366342,71.862995,84.618914,1929.222008,1320.98546,608.236548,1.999194,1.368897,0.630297,694.906213,0.72011,36.020023,0,0,0,0,1,734,1,231,?,0,?,?,0.667575,0.32128,0.490155,0.179114,0.820886,0.509845,?,0.490155,?,?,0.732782,0.470529,?,0.490155,0.021,0,0.015625,0,15.625,0,3103,2339830,262343,97.720207,68.626943,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,1,6,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,471,494,0,48.80829,51.19171,0,0.309613,0.268865,0.369229,71.723237,85.285178,1929.243682,1340.514202,588.72948,1.999216,1.389134,0.610082,696.090998,0.721338,36.08103,0,0,0,0,1,734,1,231,?,0,?,?,0.677793,0.328125,0.488083,0.178891,0.821109,0.511917,?,0.488083,?,?,0.732705,0.463913,?,0.488083,0.017,0.001,0.015625,0,15.625,0,3103,2339830,262343,97.409326,68.238342,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,1,7,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,465,500,0,48.186528,51.813472,0,0.301425,0.272003,0.36865,72.559505,85.150231,1929.304852,1349.991129,579.313723,1.99928,1.398955,0.600325,682.925812,0.707695,35.397507,0,0,0,0,1,734,1,231,?,0,?,?,0.662807,0.318182,0.481865,0.181084,0.818916,0.518135,?,0.481865,?,?,0.72693,0.464913,?,0.481865,0.018,0,0.015625,0,15.625,0,3103,2339830,262343,97.305699,68.80829,?,?
